0.248786 0.292312 0.374877 0.839228 0.407752 0.407752 0.427517 0.427517
0.246949 0.406178 0.147378 0.974762 0.403832 0.403832 0.430753 0.430753
-0.583151 0.457236 0.806152 1.510010 0.746779 0.746779 0.708551 0.708551
0.064585 0.378272 0.605114 0.273531 0.446615 0.446615 0.507280 0.507280
0.193695 0.358732 0.788763 1.055880 0.406250 0.406250 0.447381 0.447381
-0.531986 0.580109 0.616780 0.930407 0.647135 0.647135 0.843807 0.843807
0.020040 0.408931 0.286828 0.879487 0.470967 0.470967 0.513455 0.513455
0.083302 0.569217 0.802126 0.379739 0.400240 0.400240 0.529883 0.529883
0.585316 0.556436 0.679854 1.370991 0.196289 0.196289 0.286871 0.286871
-0.266978 0.293672 0.372008 1.245775 0.586438 0.586438 0.592733 0.592733
-0.127344 0.585115 0.373894 1.196427 0.511849 0.511849 0.583612 0.583612
0.255506 0.358068 0.441890 1.426801 0.412760 0.412760 0.406867 0.406867
0.524261 0.512783 0.299813 0.995388 0.210647 0.210647 0.354759 0.354759
0.557916 0.451612 0.597585 0.900765 0.167529 0.167529 0.341346 0.341346
-0.123413 0.440090 0.570545 0.218496 0.503906 0.503906 0.579712 0.579712
-0.132363 0.386451 0.068485 0.756269 0.548633 0.548633 0.527344 0.527344
0.585173 0.405428 0.300044 1.362139 0.224662 0.224662 0.309283 0.309283
0.606216 0.604272 0.001011 1.077423 0.170104 0.170104 0.326322 0.326322
0.681437 0.595863 0.485690 1.506508 0.105326 0.105326 0.252907 0.252907
0.371732 0.595984 0.454060 0.886838 0.273690 0.273690 0.416193 0.416193
0.374608 0.559240 0.796917 0.525568 0.255741 0.255741 0.418997 0.418997
-0.112364 0.298036 0.081543 1.310788 0.554927 0.554927 0.512192 0.512192
0.453348 0.486743 0.235822 1.103865 0.273700 0.273700 0.373119 0.373119
0.592240 0.496130 0.636662 0.542236 0.116274 0.116274 0.341797 0.341797
0.653996 0.583421 0.584232 1.185373 0.060084 0.060084 0.289551 0.289551
0.522616 0.481589 0.638339 0.551662 0.179999 0.179999 0.365668 0.365668
0.164256 0.601164 0.355908 0.515717 0.381944 0.381944 0.492773 0.492773
-0.198778 0.332918 0.486075 0.200221 0.555122 0.555122 0.562160 0.562160
0.361024 0.600350 0.539695 0.336978 0.274872 0.274872 0.430753 0.430753
0.043154 0.287595 0.373291 0.501714 0.492031 0.492031 0.480558 0.480558
0.486065 0.563523 0.206280 0.921296 0.233426 0.233426 0.372792 0.372792
0.320422 0.368079 0.601033 0.347244 0.346144 0.346144 0.424805 0.424805
-0.388096 0.327255 0.836483 0.922097 0.611517 0.611517 0.694835 0.694835
-0.120957 0.578551 0.850910 0.840198 0.503402 0.503402 0.592862 0.592862
0.615386 0.503138 0.838529 1.224037 0.157874 0.157874 0.276943 0.276943
-0.057856 0.540137 0.240115 1.545503 0.517287 0.517287 0.521953 0.521953
-0.569593 0.414254 0.872066 0.198348 0.648112 0.648112 0.851759 0.851759
-0.422836 0.459648 0.595733 0.864535 0.607060 0.607060 0.738143 0.738143
-0.456095 0.571345 0.381961 1.332177 0.637329 0.637329 0.737521 0.737521
0.465534 0.399444 0.807976 0.493977 0.227726 0.227726 0.381324 0.381324
0.135072 0.429233 0.433033 0.625176 0.416667 0.416667 0.485938 0.485938
0.423687 0.404247 0.821155 0.848696 0.263693 0.263693 0.381944 0.381944
0.589444 0.583383 0.782083 1.188002 0.152295 0.152295 0.294596 0.294596
0.196373 0.551933 0.184568 0.434588 0.401465 0.401465 0.462316 0.462316
0.095110 0.442821 0.351945 1.253598 0.446975 0.446975 0.482996 0.482996
-0.102734 0.383620 0.547839 0.344152 0.504720 0.504720 0.563133 0.563133
-0.199819 0.467102 0.365074 0.298474 0.538281 0.538281 0.592702 0.592702
0.285844 0.525818 0.356984 0.799019 0.338180 0.338180 0.442546 0.442546
-0.101249 0.317211 0.068009 1.436976 0.552854 0.552854 0.507316 0.507316
0.307210 0.518891 0.375167 0.236523 0.350408 0.350408 0.432478 0.432478
0.600208 0.498610 0.653708 1.180488 0.144041 0.144041 0.304917 0.304917
0.075264 0.575179 0.137753 0.550607 0.441291 0.441291 0.506214 0.506214
-0.575059 0.606817 0.719575 1.376078 0.715030 0.715030 0.792789 0.792789
-0.143889 0.507633 0.734748 0.932472 0.514509 0.514509 0.596513 0.596513
0.132238 0.409845 0.280165 1.379316 0.448278 0.448278 0.458233 0.458233
0.217206 0.496655 0.624753 1.563454 0.453826 0.453826 0.394133 0.394133
0.418828 0.548935 0.669897 1.110762 0.268817 0.268817 0.376751 0.376751
-0.193778 0.505773 0.085125 1.554514 0.563602 0.563602 0.569187 0.569187
0.567475 0.476032 0.702370 0.786492 0.138332 0.138332 0.341634 0.341634
0.629436 0.333975 0.588063 1.537559 0.251279 0.251279 0.258626 0.258626
0.095886 0.604338 0.714913 0.453368 0.394935 0.394935 0.526228 0.526228
-0.509029 0.531720 0.828305 0.456405 0.625000 0.625000 0.839600 0.839600
0.545659 0.304424 0.145402 1.513225 0.325243 0.325243 0.304980 0.304980
-0.441526 0.455209 0.371177 0.855545 0.614032 0.614032 0.727613 0.727613
-0.050161 0.342841 0.683218 0.358914 0.484086 0.484086 0.549107 0.549107
0.210277 0.294297 0.797303 1.097783 0.410872 0.410872 0.434375 0.434375
0.507066 0.489209 0.787157 0.519089 0.175605 0.175605 0.371094 0.371094
0.553526 0.601146 0.632711 0.780184 0.121343 0.121343 0.350204 0.350204
-0.429985 0.348122 0.656204 0.818318 0.615841 0.615841 0.722019 0.722019
0.114201 0.592501 0.252216 0.681248 0.409071 0.409071 0.504972 0.504972
-0.686696 0.318520 0.647989 1.311152 0.739618 0.739618 0.861811 0.861811
0.374213 0.490904 0.359602 0.618524 0.305921 0.305921 0.410742 0.410742
0.077657 0.284532 0.756751 1.457813 0.511209 0.511209 0.436110 0.436110
-0.278967 0.472620 0.808000 1.469263 0.634693 0.634693 0.561003 0.561003
0.098931 0.384201 0.401370 1.490406 0.475371 0.475371 0.455035 0.455035
-0.213184 0.583241 0.690253 1.272031 0.566506 0.566506 0.595520 0.595520
-0.055377 0.343091 0.328273 0.986870 0.505173 0.505173 0.530486 0.530486
-0.124799 0.493885 0.582201 1.459375 0.552379 0.552379 0.535284 0.535284
0.275558 0.352281 0.646890 1.449807 0.419145 0.419145 0.387195 0.387195
0.144061 0.396284 0.257281 0.818201 0.433364 0.433364 0.467969 0.467969
-0.311933 0.285603 0.765219 1.352454 0.622911 0.622911 0.596735 0.596735
-0.101802 0.502925 0.020561 1.180749 0.516997 0.516997 0.550700 0.550700
0.526062 0.408308 0.226063 0.992086 0.264323 0.264323 0.345388 0.345388
0.396571 0.506683 0.644076 1.436845 0.343316 0.343316 0.351062 0.351062
0.181090 0.441379 0.762084 1.116081 0.409219 0.409219 0.451172 0.451172
-0.017155 0.281990 0.556008 0.556031 0.488948 0.488948 0.520103 0.520103
0.096196 0.552128 0.272201 1.073529 0.425180 0.425180 0.501347 0.501347
0.352969 0.322194 0.158580 1.465059 0.396346 0.396346 0.371559 0.371559
0.199259 0.401566 0.766266 1.060928 0.399219 0.399219 0.448300 0.448300
0.683603 0.330409 0.528683 1.199919 0.128559 0.128559 0.275687 0.275687
-0.168477 0.606179 0.698029 1.112766 0.534209 0.534209 0.598906 0.598906
-0.221483 0.409705 0.070238 1.273890 0.568518 0.568518 0.576259 0.576259
0.238731 0.488232 0.155903 1.345319 0.395474 0.395474 0.433019 0.433019
0.499527 0.600628 0.798787 0.340831 0.155349 0.155349 0.380859 0.380859
0.323544 0.434629 0.526229 0.193364 0.346980 0.346980 0.424479 0.424479
0.317641 0.323493 0.290592 0.784501 0.386406 0.386406 0.404911 0.404911
0.306996 0.344290 0.519377 0.635595 0.356518 0.356518 0.423761 0.423761
-0.626344 0.357781 0.822108 1.504110 0.761719 0.761719 0.725937 0.725937
0.066079 0.286204 0.316616 0.662100 0.485126 0.485126 0.472324 0.472324
0.255551 0.397660 0.440165 0.354879 0.388226 0.388226 0.438232 0.438232
-0.079541 0.380086 0.050327 0.955293 0.530273 0.530273 0.515899 0.515899
-0.108023 0.400234 0.640037 1.480886 0.558670 0.558670 0.515015 0.515015
-0.584178 0.324371 0.678586 0.985159 0.677734 0.677734 0.816577 0.816577
-0.031865 0.343556 0.383404 0.730674 0.494291 0.494291 0.525254 0.525254
-0.656453 0.564536 0.853614 0.458006 0.680921 0.680921 0.987945 0.987945
-0.653316 0.397973 0.617674 1.470872 0.741927 0.741927 0.810733 0.810733
0.076919 0.312834 0.518598 1.283068 0.472417 0.472417 0.472656 0.472656
-0.303839 0.519519 0.411350 1.033085 0.568561 0.568561 0.667225 0.667225
-0.375610 0.382830 0.082393 1.247038 0.618973 0.618973 0.631944 0.631944
-0.447763 0.511654 0.395642 0.911129 0.613281 0.613281 0.749533 0.749533
0.626101 0.453683 0.802276 1.128922 0.125819 0.125819 0.288707 0.288707
-0.387044 0.341944 0.705657 1.050094 0.613029 0.613029 0.684806 0.684806
-0.190124 0.346182 0.564664 1.293413 0.561761 0.561761 0.571121 0.571121
-0.528702 0.388966 0.783101 0.313638 0.635091 0.635091 0.802798 0.802798
-0.165663 0.579738 0.586034 0.181944 0.501302 0.501302 0.622969 0.622969
-0.470392 0.553563 0.142970 1.340018 0.637630 0.637630 0.734545 0.734545
-0.412796 0.332630 0.296657 1.221022 0.629021 0.629021 0.661180 0.661180
0.218543 0.308558 0.802629 0.845660 0.385034 0.385034 0.449349 0.449349
0.212868 0.610783 0.508731 0.790914 0.351277 0.351277 0.475938 0.475938
0.562077 0.560405 0.323633 1.389660 0.196583 0.196583 0.320904 0.320904
-0.211144 0.462089 0.068248 1.035947 0.553049 0.553049 0.586849 0.586849
-0.633574 0.313739 0.395186 1.126604 0.699097 0.699097 0.792259 0.792259
0.206670 0.339348 0.006008 1.122847 0.455350 0.455350 0.418968 0.418968
-0.610191 0.579422 0.383758 1.087991 0.675469 0.675469 0.893271 0.893271
0.338093 0.524000 0.775778 1.399895 0.385761 0.385761 0.359455 0.359455
0.525497 0.534941 0.121577 1.210686 0.230469 0.230469 0.346680 0.346680
-0.126815 0.344248 0.604524 0.176366 0.519326 0.519326 0.560268 0.560268
-0.616248 0.472558 0.781367 1.568166 0.767610 0.767610 0.713511 0.713511
-0.457756 0.276543 0.729372 1.131549 0.648071 0.648071 0.703060 0.703060
-0.121235 0.536803 0.011757 1.551611 0.536287 0.536287 0.545475 0.545475
-0.690827 0.526675 0.663548 0.533726 0.691406 0.691406 0.988624 0.988624
-0.024319 0.590391 0.422740 1.133228 0.470337 0.470337 0.547092 0.547092
-0.697366 0.607169 0.790304 1.425475 0.783482 0.783482 0.884634 0.884634
0.051601 0.419402 0.690708 0.586336 0.435432 0.435432 0.524824 0.524824
-0.152720 0.607963 0.105039 1.197031 0.518523 0.518523 0.593240 0.593240
0.661219 0.582255 0.299725 1.090920 0.061161 0.061161 0.305339 0.305339
0.145781 0.286808 0.810710 0.443953 0.413608 0.413608 0.481047 0.481047
0.104773 0.464164 0.357727 0.922979 0.426225 0.426225 0.495182 0.495182
0.188853 0.275624 0.577665 1.498225 0.466011 0.466011 0.408047 0.408047
0.133556 0.269166 0.615514 1.375067 0.469360 0.469360 0.438889 0.438889
-0.300984 0.289324 0.518105 1.051399 0.586548 0.586548 0.624833 0.624833
-0.006893 0.574195 0.381563 0.688144 0.450651 0.450651 0.552293 0.552293
-0.416927 0.592620 0.615907 1.480952 0.658420 0.658420 0.665883 0.665883
0.464068 0.277200 0.429461 1.259891 0.319399 0.319399 0.346354 0.346354
-0.655590 0.549263 0.844548 0.830390 0.699758 0.699758 0.974479 0.974479
0.425744 0.265170 0.755508 0.312667 0.306932 0.306932 0.385110 0.385110
0.321329 0.532767 0.400289 1.114316 0.325273 0.325273 0.420139 0.420139
-0.421764 0.501384 0.715349 0.322804 0.593750 0.593750 0.755751 0.755751
-0.315034 0.529559 0.616154 1.566756 0.637044 0.637044 0.588489 0.588489
-0.409110 0.558033 0.473909 0.645561 0.590049 0.590049 0.744457 0.744457
0.478437 0.286536 0.404564 0.933835 0.304400 0.304400 0.354297 0.354297
0.216273 0.436713 0.686857 1.091576 0.388281 0.388281 0.445549 0.445549
0.229137 0.461343 0.583288 0.668071 0.360677 0.360677 0.462590 0.462590
-0.410897 0.353400 0.109898 1.131931 0.629340 0.629340 0.639730 0.639730
0.099437 0.566030 0.077258 1.063945 0.430990 0.430990 0.495117 0.495117
